INFO 2020-05-18 20:23:17,542 autoreload 20248 9544 Watching for file changes with StatReloader
INFO 2020-05-18 20:46:31,628 basehttp 7856 3796 "GET /admin/ HTTP/1.1" 200 8608
INFO 2020-05-18 20:46:32,934 basehttp 7856 3796 "GET /admin/auth/user/ HTTP/1.1" 200 7047
INFO 2020-05-18 20:46:33,021 basehttp 7856 3796 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:46:34,280 basehttp 7856 3796 "GET /admin/auth/user/10/change/ HTTP/1.1" 200 15895
INFO 2020-05-18 20:46:34,465 basehttp 7856 3796 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:46:36,386 basehttp 7856 3796 "GET /admin/auth/user/ HTTP/1.1" 200 7047
INFO 2020-05-18 20:46:36,473 basehttp 7856 3796 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:46:37,267 basehttp 7856 3796 "GET /admin/ HTTP/1.1" 200 8608
INFO 2020-05-18 20:46:38,532 basehttp 7856 3796 "GET /admin/firstapp/profile/ HTTP/1.1" 200 4600
INFO 2020-05-18 20:46:38,720 basehttp 7856 3796 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:46:39,847 basehttp 7856 3796 "GET /admin/firstapp/profile/1/change/ HTTP/1.1" 200 5271
INFO 2020-05-18 20:46:39,935 basehttp 7856 3796 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:46:45,312 basehttp 7856 3796 "GET /admin/firstapp/profile/ HTTP/1.1" 200 4600
INFO 2020-05-18 20:46:45,399 basehttp 7856 3796 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:46:46,521 basehttp 7856 3796 "GET /admin/firstapp/profile/10/change/ HTTP/1.1" 200 5274
INFO 2020-05-18 20:46:46,610 basehttp 7856 3796 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:46:48,619 basehttp 7856 3796 "GET /admin/firstapp/profile/ HTTP/1.1" 200 4600
INFO 2020-05-18 20:46:48,708 basehttp 7856 3796 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:46:49,850 basehttp 7856 3796 "GET /admin/ HTTP/1.1" 200 8608
INFO 2020-05-18 20:46:54,557 basehttp 7856 3796 "GET /admin/firstapp/feedback/ HTTP/1.1" 200 3191
INFO 2020-05-18 20:46:54,644 basehttp 7856 3796 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:46:59,614 basehttp 7856 3796 "GET /admin/firstapp/feedback/add/ HTTP/1.1" 200 5552
INFO 2020-05-18 20:46:59,700 basehttp 7856 3796 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:47:18,025 basehttp 7856 3796 "GET /admin/firstapp/feedback/ HTTP/1.1" 200 3191
INFO 2020-05-18 20:47:18,112 basehttp 7856 3796 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:47:19,159 basehttp 7856 3796 "GET /admin/ HTTP/1.1" 200 8608
INFO 2020-05-18 20:49:33,539 basehttp 7856 19512 "GET /admin/firstapp/feedback/ HTTP/1.1" 200 3191
INFO 2020-05-18 20:49:33,629 basehttp 7856 19512 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:49:35,456 basehttp 7856 19512 "GET /admin/firstapp/feedback/add/ HTTP/1.1" 200 5552
INFO 2020-05-18 20:49:35,542 basehttp 7856 19512 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:49:41,076 basehttp 7856 19512 "GET /admin/firstapp/feedback/ HTTP/1.1" 200 3191
INFO 2020-05-18 20:49:41,165 basehttp 7856 19512 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2020-05-18 20:50:15,072 autoreload 7856 22788 C:\Users\ilyatsv\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.8_qbz5n2kfra8p0\LocalCache\local-packages\Python38\Scripts\hello\firstapp\models.py changed, reloading.
INFO 2020-05-18 20:50:16,703 autoreload 2476 29152 Watching for file changes with StatReloader
ERROR 2020-05-18 20:50:20,281 log 2476 15480 Internal Server Error: /admin/firstapp/feedback/
Traceback (most recent call last):
  File "C:\Users\ilyatsv\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.8_qbz5n2kfra8p0\LocalCache\local-packages\Python38\site-packages\django\db\backends\utils.py", line 86, in _execute
    return self.cursor.execute(sql, params)
psycopg2.errors.UndefinedColumn: ОШИБКА:  столбец firstapp_feedback.email_reply_date не существует
LINE 1: ...ly_capt", "firstapp_feedback"."email_reply_text", "firstapp_...
                                                             ^
HINT:  Возможно, предполагалась ссылка на столбец "firstapp_feedback.email_reply_capt".


The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\ilyatsv\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.8_qbz5n2kfra8p0\LocalCache\local-packages\Python38\site-packages\django\core\handlers\exception.py", line 34, in inner
    response = get_response(request)
  File "C:\Users\ilyatsv\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.8_qbz5n2kfra8p0\LocalCache\local-packages\Python38\site-packages\django\core\handlers\base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "C:\Users\ilyatsv\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.8_qbz5n2kfra8p0\LocalCache\local-packages\Python38\site-packages\django\core\handlers\base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "C:\Users\ilyatsv\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.8_qbz5n2kfra8p0\LocalCache\local-packages\Python38\site-packages\django\contrib\admin\options.py", line 607, in wrapper
    return self.admin_site.admin_view(view)(*args, **kwargs)
  File "C:\Users\ilyatsv\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.8_qbz5n2kfra8p0\LocalCache\local-packages\Python38\site-packages\django\utils\decorators.py", line 130, in _wrapped_view
    response = view_func(request, *args, **kwargs)
  File "C:\Users\ilyatsv\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.8_qbz5n2kfra8p0\LocalCache\local-packages\Python38\site-packages\django\views\decorators\cache.py", line 44, in _wrapped_view_func
    response = view_func(request, *args, **kwargs)
  File "C:\Users\ilyatsv\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.8_qbz5n2kfra8p0\LocalCache\local-packages\Python38\site-packages\django\contrib\admin\sites.py", line 231, in inner
    return view(request, *args, **kwargs)
  File "C:\Users\ilyatsv\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.8_qbz5n2kfra8p0\LocalCache\local-packages\Python38\site-packages\django\utils\decorators.py", line 43, in _wrapper
    return bound_method(*args, **kwargs)
  File "C:\Users\ilyatsv\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.8_qbz5n2kfra8p0\LocalCache\local-packages\Python38\site-packages\django\utils\decorators.py", line 130, in _wrapped_view
    response = view_func(request, *args, **kwargs)
  File "C:\Users\ilyatsv\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.8_qbz5n2kfra8p0\LocalCache\local-packages\Python38\site-packages\django\contrib\admin\options.py", line 1796, in changelist_view
    'selection_note': _('0 of %(cnt)s selected') % {'cnt': len(cl.result_list)},
  File "C:\Users\ilyatsv\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.8_qbz5n2kfra8p0\LocalCache\local-packages\Python38\site-packages\django\db\models\query.py", line 258, in __len__
    self._fetch_all()
  File "C:\Users\ilyatsv\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.8_qbz5n2kfra8p0\LocalCache\local-packages\Python38\site-packages\django\db\models\query.py", line 1261, in _fetch_all
    self._result_cache = list(self._iterable_class(self))
  File "C:\Users\ilyatsv\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.8_qbz5n2kfra8p0\LocalCache\local-packages\Python38\site-packages\django\db\models\query.py", line 57, in __iter__
    results = compiler.execute_sql(chunked_fetch=self.chunked_fetch, chunk_size=self.chunk_size)
  File "C:\Users\ilyatsv\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.8_qbz5n2kfra8p0\LocalCache\local-packages\Python38\site-packages\django\db\models\sql\compiler.py", line 1151, in execute_sql
    cursor.execute(sql, params)
  File "C:\Users\ilyatsv\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.8_qbz5n2kfra8p0\LocalCache\local-packages\Python38\site-packages\django\db\backends\utils.py", line 100, in execute
    return super().execute(sql, params)
  File "C:\Users\ilyatsv\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.8_qbz5n2kfra8p0\LocalCache\local-packages\Python38\site-packages\django\db\backends\utils.py", line 68, in execute
    return self._execute_with_wrappers(sql, params, many=False, executor=self._execute)
